source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,classification_confidence
national,文化庁,国指定文化財等データベース CSV export,official_export_001:67,,13Tokyo/raw/national/official_export_001.csv,旧渋沢家飛鳥山邸,,,,,東京都北区西ヶ原二丁目16番1号,北区,13117,国宝・重要文化財(建造物),建造物,national,,35.74883853,139.74002708,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:68,,13Tokyo/raw/national/official_export_001.csv,旧渋沢家飛鳥山邸,,,,,東京都北区西ヶ原二丁目16番1号,北区,13117,国宝・重要文化財(建造物),建造物,national,,35.74918186,139.73972716,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:69,,13Tokyo/raw/national/official_export_001.csv,自由学園明日館,,,,,東京都豊島区西池袋二丁目31番3号,豊島区,13116,国宝・重要文化財(建造物),建造物,national,,35.72620322,139.70694554,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:70,,13Tokyo/raw/national/official_export_001.csv,自由学園明日館,,,,,東京都豊島区西池袋二丁目31番3号,豊島区,13116,国宝・重要文化財(建造物),建造物,national,,35.72654167,139.70697496,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:71,,13Tokyo/raw/national/official_export_001.csv,自由学園明日館,,,,,東京都豊島区西池袋二丁目31番3号,豊島区,13116,国宝・重要文化財(建造物),建造物,national,,35.72655279,139.70749792,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:72,,13Tokyo/raw/national/official_export_001.csv,自由学園明日館,,,,,東京都豊島区西池袋二丁目31番3号,豊島区,13116,国宝・重要文化財(建造物),建造物,national,,35.72668075,139.70723088,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:73,,13Tokyo/raw/national/official_export_001.csv,旧十輪院宝蔵,,,,,東京都台東区上野公園13番9号東京国立博物館構内,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.71888074,139.77464047,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:74,,13Tokyo/raw/national/official_export_001.csv,常憲院霊廟奥院,,,,,東京都台東区上野桜木一丁目,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.72177035,139.77649935,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:75,,13Tokyo/raw/national/official_export_001.csv,常憲院霊廟奥院,,,,,東京都台東区上野桜木一丁目,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.72177035,139.77649935,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:76,,13Tokyo/raw/national/official_export_001.csv,常憲院霊廟勅額門及び水盤舎,,,,,東京都台東区上野桜木一丁目,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.72150099,139.7760571,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:77,,13Tokyo/raw/national/official_export_001.csv,常憲院霊廟勅額門及び水盤舎,,,,,東京都台東区上野桜木一丁目,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.72166048,139.77614874,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:78,,13Tokyo/raw/national/official_export_001.csv,正福寺地蔵堂,,,,,東京都東村山市野口町四丁目,東村山市,13213,国宝・重要文化財(建造物),建造物,national,,35.76409603,139.45917189,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:79,,13Tokyo/raw/national/official_export_001.csv,新宿御苑旧洋館御休所,,,,,東京都新宿区内藤町11,新宿区,13104,国宝・重要文化財(建造物),建造物,national,,35.68693114,139.71097751,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:80,,13Tokyo/raw/national/official_export_001.csv,水準原点,,,,,東京都千代田区永田町一丁目1番地2号,千代田区,13101,国宝・重要文化財(建造物),建造物,national,,35.67786583,139.74757694,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:81,,13Tokyo/raw/national/official_export_001.csv,水準原点,,,,,東京都千代田区永田町一丁目1番地2号,千代田区,13101,国宝・重要文化財(建造物),建造物,national,,35.67786583,139.74757694,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:82,,13Tokyo/raw/national/official_export_001.csv,瑞聖寺大雄宝殿,,,,,東京都港区白金台三丁目,港区,13103,国宝・重要文化財(建造物),建造物,national,,35.63729375,139.72693305,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:83,,13Tokyo/raw/national/official_export_001.csv,スカイハウス(旧菊竹清訓自邸),,,,,東京都文京区大塚一丁目56番地94,文京区,13105,国宝・重要文化財(建造物),建造物,national,,35.71543333,139.72993611,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:84,,13Tokyo/raw/national/official_export_001.csv,聖徳記念絵画館,,,,,東京都新宿区霞ヶ丘町1番1号,新宿区,13104,国宝・重要文化財(建造物),建造物,national,,35.67877212,139.71763049,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:85,,13Tokyo/raw/national/official_export_001.csv,浅草寺伝法院,,,,,東京都台東区浅草二丁目四九番地,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.713078,139.795454,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:86,,13Tokyo/raw/national/official_export_001.csv,浅草寺伝法院,,,,,東京都台東区浅草二丁目四九番地,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.713193,139.795264,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:87,,13Tokyo/raw/national/official_export_001.csv,浅草寺伝法院,,,,,東京都台東区浅草二丁目四九番地,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.71323,139.795099,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_001:88,,13Tokyo/raw/national/official_export_001.csv,浅草寺伝法院,,,,,東京都台東区浅草二丁目四九番地,台東区,13106,国宝・重要文化財(建造物),建造物,national,,35.71326,139.795473,building_direct,building_candidate_point,national,国宝・重要文化財(建造物),国宝・重要文化財(建造物),,national,国,designated,指定,tangible,有形文化財,建造物,medium
