record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
13104:117,旧源兵衛村の庚申塔,新宿区,,,,,point,1.154,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:130,小泉八雲旧居跡,新宿区,,,,,point,13.24,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:137,田村虎蔵旧居跡,新宿区,,,,,point,3.892,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:140,浄瑠璃坂の仇討跡,新宿区,,,,,point,9.68,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:141,国産飛行機発祥の地,新宿区,,,,,point,2.28,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:17,善国寺の毘沙門天像,新宿区,,,,,point,8.37,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:18,経王寺の大黒天像,新宿区,,,,,point,1.936,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:182,東京府仮小学第三校跡,新宿区,,,,,point,8.37,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:187,六桜社跡,新宿区,,,,,point,10.93,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:19,法善寺の七面明神像,新宿区,,,,,point,10.93,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:202,旧淀橋浄水場六角堂,新宿区,,,,,point,10.93,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
13104:212,祭馬碑,新宿区,,,,,point,1.06,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
