dataset_no,dataset_key,title,source_org,acquisition,source_url,resource,layer,geometry_type,row_count,status,note,ingested_at,license,license_url,redistribution,commercial_use,modification,redistribution_status,attribution,usage_note,license_checked_at
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/24_aogashima_nannkaitorafucase8_toutatujikann.csv,青ヶ島_南海トラフ巨大地震_ケース8_到達時間,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),1855,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース8; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:05+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/25_aogashima_nannkaitorafucase8_tunamidaka.csv,青ヶ島_南海トラフ巨大地震_ケース8_津波高,hazard_tsunami_height_青ヶ島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),1855,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース8; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:05+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/26_aogashima_nannkaitorafucase8_sinnsuisinn.csv,青ヶ島_南海トラフ巨大地震_ケース8_浸水深,hazard_tsunami_depth_青ヶ島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),1855,ok,"area=青ヶ島; scenario=南海トラフ巨大地震_ケース8; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:05+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/27_chichijima_nannkaitorafucase8_toutatujikann.csv,父島_南海トラフ巨大地震_ケース8_到達時間,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),13539,ok,"area=父島; scenario=南海トラフ巨大地震_ケース8; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:05+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/28_chichijima_nannkaitorafucase8_tunamidaka.csv,父島_南海トラフ巨大地震_ケース8_津波高,hazard_tsunami_height_父島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),13539,ok,"area=父島; scenario=南海トラフ巨大地震_ケース8; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:06+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/29_chichijima_nannkaitorafucase8_sinnsuisinn.csv,父島_南海トラフ巨大地震_ケース8_浸水深,hazard_tsunami_depth_父島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),13539,ok,"area=父島; scenario=南海トラフ巨大地震_ケース8; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:06+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/30_hahajima_nannkaitorafucase8_toutatujikann.csv,母島_南海トラフ巨大地震_ケース8_到達時間,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),6595,ok,"area=母島; scenario=南海トラフ巨大地震_ケース8; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:07+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/31_hahajima_nannkaitorafucase8_tunamidaka.csv,母島_南海トラフ巨大地震_ケース8_津波高,hazard_tsunami_height_母島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),6595,ok,"area=母島; scenario=南海トラフ巨大地震_ケース8; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:07+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/32_hahajima_nannkaitorafucase8_sinnsuisinn.csv,母島_南海トラフ巨大地震_ケース8_浸水深,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース8,Point (explicit CSV longitude/latitude),6595,ok,"area=母島; scenario=南海トラフ巨大地震_ケース8; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:07+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/0_kubu_nannkaitorafu_zenn5casesaidaichi_toutatujikann.csv,区部_南海トラフ巨大地震_全5ケース最大値_到達時間,hazard_tsunami_arrival_区部_南海トラフ巨大地震_全5ケース最大値,Point (explicit CSV longitude/latitude),51854,ok,"area=区部; scenario=南海トラフ巨大地震_全5ケース最大値; metric=arrival; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:09+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/1_kubu_nannkaitorafu_zenn5casesaidaichi_tunamidaka.csv,区部_南海トラフ巨大地震_全5ケース最大値_津波高,hazard_tsunami_height_区部_南海トラフ巨大地震_全5ケース最大値,Point (explicit CSV longitude/latitude),51854,ok,"area=区部; scenario=南海トラフ巨大地震_全5ケース最大値; metric=height; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:10+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
7,tsunami,津波浸水分布（令和4年度首都直下型地震等による東京の被害想定結果）,東京都総務局,CKAN metadata API + direct CSV download,https://www.opendata.metro.tokyo.lg.jp/soumu/2_kubu_nannkaitorafu_zenn5casesaidaichi_sinnsuisinn.csv,区部_南海トラフ巨大地震_全5ケース最大値_浸水深,hazard_tsunami_depth_区部_南海トラフ巨大地震_全5ケース最大値,Point (explicit CSV longitude/latitude),51854,ok,"area=区部; scenario=南海トラフ巨大地震_全5ケース最大値; metric=depth; stored as an independent tsunami scenario layer. Published data are 10m mesh values, but this script does not infer cell polygons; it stores published coordinate points exactly.",2026-09-03T23:30:11+09:00,CC BY 4.0,https://portal.data.metro.tokyo.lg.jp/terms/,yes,yes,yes,confirmed,東京都総務局「津波浸水分布（令和4年度首都直下地震等による東京の被害想定結果）」を加工して作成,公開座標をGIS地物化。地域・指標・想定シナリオ別レイヤとして保持する。,2026-09-04
