record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_class
13104:187,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,六桜社跡,0
13104:188,river_flooding,洪水浸水想定区域,0.003,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,佐々木活字店,0–0.5 m
13104:189,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,近衛篤麿公記念碑,0
13104:19,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法善寺の七面明神像,0
13104:190,river_flooding,洪水浸水想定区域,0.005,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の二宮尊徳像,0–0.5 m
13104:191,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長谷川平蔵埋葬の地,0
13104:192,river_flooding,洪水浸水想定区域,0.016,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,神楽坂の東八拳,0–0.5 m
13104:193,river_flooding,洪水浸水想定区域,0.01,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,神楽坂をどり,0–0.5 m
13104:194,river_flooding,洪水浸水想定区域,0.018,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧近衛邸のケヤキ,0–0.5 m
13104:195,river_flooding,洪水浸水想定区域,0.012,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,オブジェ「歓び(PLAISIR)」,0–0.5 m
13104:196,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,源兵衛子育地蔵尊の石造物群,0
13104:197,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,彰忠碑,0
13104:198,river_flooding,洪水浸水想定区域,0.109,神田川流域;荒川水系神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太平洋戦争本土初空襲の地跡,0–0.5 m
13104:199,river_flooding,洪水浸水想定区域,0.159,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,名曲喫茶らんぶる,0–0.5 m
13104:2,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,浄栄寺の山門「甘露門」,0
13104:20,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,布袋像の水鉢,0
13104:200,river_flooding,洪水浸水想定区域,0.058,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西落合耕地整理記念碑,0–0.5 m
13104:201,river_flooding,洪水浸水想定区域,0.02,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧淀橋浄水場蝶型弁,0–0.5 m
13104:202,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧淀橋浄水場六角堂,0
13104:203,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,巴講睦の獅子図屏風,0
13104:204,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,服部良一旧居跡,0
13104:205,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天祖神社の神門,0
13104:206,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,戸山射撃場跡,0
13104:207,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,喜久井町 戦災者供養観音像,0
13104:208,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,白糸塚,0
13104:209,river_flooding,洪水浸水想定区域,0.063,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,獅子吼会の山門,0–0.5 m
13104:21,river_flooding,浸水予想区域,0.05,隅田川及び新河岸川流域,,0–0.5 m,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,須賀神社の三十六歌仙絵,0–0.5 m
13104:210,river_flooding,洪水浸水想定区域,1.556,神田川流域;荒川水系神田川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,田島森碑,0.5–3 m
13104:211,river_flooding,洪水浸水想定区域,0.005,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,忠魂碑,0–0.5 m
13104:212,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,祭馬碑,0
13104:213,river_flooding,洪水浸水想定区域,0.192,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,渡辺玉花旧居,0–0.5 m
13104:214,river_flooding,洪水浸水想定区域,0.032,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園アパート跡,0–0.5 m
13104:215,river_flooding,洪水浸水想定区域,0.057,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,美濃国高須藩主 松平家上屋敷跡,0–0.5 m
13104:216,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,水準点II号,0
13104:217,river_flooding,浸水予想区域,0.0,神田川流域;隅田川及び新河岸川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,東京若葉キリスト教会,0
13104:218,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,稲荷鬼王神社の節分祭,0
13104:219,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の節分祭,0
13104:22,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,馬水槽,0
13104:220,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の節分祭,0
13104:221,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,氷川神社の節分祭,0
13104:222,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鎧神社の節分祭,0
13104:223,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,自性院の節分会,0
13104:224,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,有隣園跡,0
13104:225,river_flooding,洪水浸水想定区域,0.195,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の閻魔大王開帳,0–0.5 m
13104:226,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の大震災紀念碑,0
13104:227,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,放生寺の水掛け地蔵と大震火災死亡群霊塔,0
13104:228,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,文学座アトリエ,0
13104:23,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天龍寺の時の鐘,0
13104:230,high_tide,高潮浸水想定,1.04,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,弘文学院跡,0.5–3 m
13104:230,river_flooding,洪水浸水想定区域,2.383,神田川流域;荒川水系神田川流域,L1（計画規模）;L2（想定最大規模）,0.5m以上3m未満;0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,弘文学院跡,0.5–3 m
13104:231,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,ムーラン・ルージュ新宿座跡,0
13104:24,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天龍寺のやぐら時計,0
13104:25,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,大隈重信銅像,0.5–3 m
13104:26,river_flooding,洪水浸水想定区域,0.04,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長善寺(笹寺)のめのう観音像,0–0.5 m
13104:27,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鬼王神社の水鉢,0
13104:28,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,聖徳太子画像,0
13104:29,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の観無量寿経曼荼羅,0
13104:3,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,幸国寺の山門,0
13104:30,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,七人役者図絵馬,0
13104:31,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(専福寺),0
13104:32,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造阿弥陀如来立像,0
13104:33,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造地蔵菩薩坐像,0
13104:34,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(光照寺),0
13104:35,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法然上人画像,0
13104:36,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,0
13104:37,high_tide,高潮浸水想定,0.16,東京都 高潮浸水想定区域図,,0–0.5 m,external polygon point-in-area,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,0–0.5 m
13104:37,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,0.5–3 m
13104:38,high_tide,高潮浸水想定,0.16,東京都 高潮浸水想定区域図,,0–0.5 m,external polygon point-in-area,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,0–0.5 m
13104:38,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,0.5–3 m
13104:39,high_tide,高潮浸水想定,0.16,東京都 高潮浸水想定区域図,,0–0.5 m,external polygon point-in-area,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,0–0.5 m
13104:39,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,0.5–3 m
13104:4,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の本殿・幣殿・拝殿,0
13104:40,high_tide,高潮浸水想定,0.16,東京都 高潮浸水想定区域図,,0–0.5 m,external polygon point-in-area,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,0–0.5 m
13104:40,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,0.5–3 m
13104:41,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,0
13104:42,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,0
13104:43,river_flooding,洪水浸水想定区域,0.346,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺の加藤文麗筆絵画作品,0–0.5 m
