record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,scenario,risk_value,risk_type,risk_type_ja,risk_class,hazard_source,risk_basis
official_export_002:422,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,松本家住宅主屋,南海トラフ巨大地震,1.712,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:422,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,松本家住宅主屋,多摩東部直下地震,6.8304,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:422,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,松本家住宅主屋,大正関東地震,5.9192,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:422,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,松本家住宅主屋,都心南部直下地震,6.9272,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:460,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,山本歯科医院,南海トラフ巨大地震,0.6052,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:460,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,山本歯科医院,多摩東部直下地震,6.408,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:460,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,山本歯科医院,大正関東地震,4.7108,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:460,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,山本歯科医院,都心南部直下地震,6.6956,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_002:81,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,学士会館,南海トラフ巨大地震,0.2788,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_002:81,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,学士会館,多摩東部直下地震,2.8484,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_002:81,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,学士会館,大正関東地震,2.1744,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_002:81,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,学士会館,都心南部直下地震,2.8608,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_003:4,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡のヒカリゴケ生育地,南海トラフ巨大地震,0.49,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_003:4,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡のヒカリゴケ生育地,多摩東部直下地震,5.59375,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_003:4,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡のヒカリゴケ生育地,大正関東地震,4.71125,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_003:4,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡のヒカリゴケ生育地,都心南部直下地震,5.73875,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_003:5,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城外堀跡,多摩東部直下地震,3.313076923,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_003:5,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城外堀跡,大正関東地震,2.171538462,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_003:5,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城外堀跡,都心南部直下地震,3.279230769,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_003:50,13101,千代田区,National,Designated,記念物,天然記念物,point,常盤橋門跡,南海トラフ巨大地震,0.0764,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_003:50,13101,千代田区,National,Designated,記念物,天然記念物,point,常盤橋門跡,多摩東部直下地震,5.5276,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_003:50,13101,千代田区,National,Designated,記念物,天然記念物,point,常盤橋門跡,大正関東地震,4.4288,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_003:50,13101,千代田区,National,Designated,記念物,天然記念物,point,常盤橋門跡,都心南部直下地震,6.516,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
131024000000.0,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,南海トラフ巨大地震,3.4428,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
131024000000.0,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,多摩東部直下地震,17.2404,liquefaction,液状化,PL>15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
131024000000.0,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,大正関東地震,16.938,liquefaction,液状化,PL>15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
131024000000.0,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,立川断層帯地震,0.008,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_立川断層帯地震,liquefaction mesh polygon intersection
131024000000.0,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,都心南部直下地震,20.774,liquefaction,液状化,PL>15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
93,13102,中央区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,一石橋迷子しらせ石標,南海トラフ巨大地震,0.067142857,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
93,13102,中央区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,一石橋迷子しらせ石標,多摩東部直下地震,2.930714286,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
93,13102,中央区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,一石橋迷子しらせ石標,大正関東地震,1.842142857,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
93,13102,中央区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,一石橋迷子しらせ石標,都心南部直下地震,2.487857143,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_001:10,13102,中央区,National,Designated,有形文化財,建造物,building_direct,永代橋,南海トラフ巨大地震,1.7344,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_001:10,13102,中央区,National,Designated,有形文化財,建造物,building_direct,永代橋,多摩東部直下地震,3.59,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_001:10,13102,中央区,National,Designated,有形文化財,建造物,building_direct,永代橋,大正関東地震,3.5536,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_001:10,13102,中央区,National,Designated,有形文化財,建造物,building_direct,永代橋,都心南部直下地震,3.9612,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_001:101,13102,中央区,National,Designated,有形文化財,建造物,building_direct,築地本願寺本堂,南海トラフ巨大地震,0.2644,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_001:101,13102,中央区,National,Designated,有形文化財,建造物,building_direct,築地本願寺本堂,多摩東部直下地震,8.096,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_001:101,13102,中央区,National,Designated,有形文化財,建造物,building_direct,築地本願寺本堂,大正関東地震,8.1232,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_001:101,13102,中央区,National,Designated,有形文化財,建造物,building_direct,築地本願寺本堂,都心南部直下地震,10.7368,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_001:112,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本銀行本店本館,南海トラフ巨大地震,0.0764,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_001:112,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本銀行本店本館,多摩東部直下地震,5.5276,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_001:112,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本銀行本店本館,大正関東地震,4.4288,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_001:112,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本銀行本店本館,都心南部直下地震,6.516,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
official_export_001:113,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本橋,南海トラフ巨大地震,0.0828,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
official_export_001:113,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本橋,多摩東部直下地震,12.7936,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
official_export_001:113,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本橋,大正関東地震,11.3888,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
official_export_001:113,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本橋,都心南部直下地震,14.6836,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
