record_id,risk_type,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name
official_export_002:54,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,青梅織物工業協同組合旧織物加工工場
official_export_002:55,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,青梅織物工業協同組合旧都立繊維試験場
official_export_002:56,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,青梅織物工業協同組合旧発券倉庫
official_export_002:57,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,青梅織物工業協同組合本館
official_export_002:90,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園稲荷社
official_export_002:91,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園渓梅庵
official_export_002:92,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園山魚楼
official_export_002:93,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園射山荘
official_export_002:94,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園大浴場
official_export_002:95,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園帳場兼主屋
official_export_002:96,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園枕流亭
official_export_002:97,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,河鹿園渡廊下
official_export_002:176,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,旧ほていや玩具店店舗
official_export_002:191,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,旧吉川英治邸(草思堂)主屋
official_export_002:192,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,旧吉川英治邸(草思堂)土蔵
official_export_002:193,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,旧吉川英治邸(草思堂)長屋門
official_export_002:194,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,旧吉川英治邸(草思堂)洋館
official_export_002:321,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,津雲家住宅主屋
official_export_002:322,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,津雲家住宅塀
official_export_002:323,fire,13205,青梅市,National,Registered,有形文化財,建造物,building_direct,津雲家住宅門
official_export_003:63,fire,13205,青梅市,National,Designated,記念物,天然記念物,point,御岳の神代ケヤキ
21,fire,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿
22,fire,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎
23,fire,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門
186,fire,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場
187,fire,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓
official_export_002:361,fire,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館
official_export_003:58,fire,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木
official_export_003:66,fire,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡
official_export_003:68,fire,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳
24,fire,13207,昭島市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三井家拝島別邸(啓明学園北泉寮)
134,fire,13207,昭島市,Tokyo Metropolitan,Designated,記念物,史跡,point,大日堂境域及び日吉神社境域
219,fire,13207,昭島市,Tokyo Metropolitan,Designated,記念物,天然記念物,point,拝島のフジ
official_export_002:377,fire,13207,昭島市,National,Registered,有形文化財,建造物,building_direct,西川家旧別邸蔵
220,fire,13208,調布市,Tokyo Metropolitan,Designated,記念物,天然記念物,point,佐須の禅寺丸古木
132080100003,fire,13208,調布市,National,Designated,記念物,史跡,point,下布田遺跡
132080100004,fire,13208,調布市,National,Designated,記念物,史跡,point,深大寺城跡
132080100005,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,真木家住宅洋館
132080100006,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,真木家住宅日本館
132080100007,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,白百合女子大学めぐみ荘(旧菊池家住宅主屋)
132080100008,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅主屋
132080100009,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅内蔵
132080100010,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅外蔵
132080100011,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅旧蚕室
132080100012,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅中門及び塀
132080100013,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧武者小路実篤邸主屋
132080100014,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧佐橋家住宅主屋
132080100015,fire,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧佐橋家住宅門
132080100018,fire,13208,調布市,Tokyo Metropolitan,Designated,記念物,史跡,point,狐塚古墳(下布田6号墳)
132080100019,fire,13208,調布市,Tokyo Metropolitan,Designated,記念物,天然記念物,point,佐須の禅寺丸古木
132080100020,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,上石原若宮八幡神社本殿
132080100021,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,西光寺仁王門
132080100022,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,布多天神社本殿
132080100023,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,深大寺山門
132080100024,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,深大寺深沙大王堂内宮殿
132080100025,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,蓮慶寺本堂
132080100026,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,虎狛神社本殿
132080100027,fire,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,虎狛神社石鳥居
132080100050,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,木造大日如来坐像
132080100051,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,野口平一家資料
132080100052,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,紙本着色仏涅槃図
132080100053,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,ジュゼッペ・キアラ神父墓碑
132080100054,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,虎狛神社之碑
132080100055,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,絹本着色釈迦三尊十六善神図
132080100056,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,調布の臼
132080100057,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,下石原八幡神社の獅子頭
132080100058,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,布多天神社狛犬
132080100059,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,小橋の馬頭観音塔
132080100060,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,飛田給石造瑠璃光薬師如来立像
132080100061,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,深大寺元三大師参詣の道標
132080100062,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,地蔵菩薩立像(妙円地蔵)
132080100063,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,百万遍供養塔
132080100064,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(民俗),point,山野庚申塚の庚申塔
132080100065,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,布多天神社太閤の制札
132080100066,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,弘安四年銘阿弥陀一尊板碑
132080100067,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,弘安五年銘阿弥陀三尊板碑
132080100068,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,文明三年銘阿弥陀図像板碑
132080100069,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,文明十六年銘胎蔵界大日板碑
132080100070,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,享徳二年銘法華曼荼羅板碑
132080100071,fire,13208,調布市,Municipal,Designated,民俗文化財,有形民俗文化財(金石文等),point,年未詳法華曼荼羅板碑
132080100072,fire,13208,調布市,Municipal,Designated,民俗文化財,無形民俗文化財(民俗芸能),point,調布の祭ばやし
132080100073,fire,13208,調布市,Municipal,Designated,記念物,史跡,point,飛田給薬師堂境内行人塚
132080100074,fire,13208,調布市,Municipal,Designated,記念物,史跡,point,近藤勇生家跡
132080100075,fire,13208,調布市,Municipal,Designated,記念物,旧跡,point,小島一里塚跡
132080100076,fire,13208,調布市,Municipal,Designated,記念物,旧跡,point,仙川一里塚跡
132080100077,fire,13208,調布市,Municipal,Designated,記念物,天然記念物,point,シロハナヤブツバキ
132080100078,fire,13208,調布市,Municipal,Designated,記念物,天然記念物,point,青渭神社のケヤキ
132080100079,fire,13208,調布市,Municipal,Designated,記念物,天然記念物,point,山野の禅寺丸古木
132080100080,fire,13208,調布市,Municipal,Designated,記念物,天然記念物,point,金子のイチョウ
132080100081,fire,13208,調布市,Municipal,Designated,記念物,天然記念物,point,絵堂のヒイラギ
132080100082,fire,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,黄檗版大般若波羅蜜多経
